dpi	gene	log2fold_change	base_mean	pvalue	padj
60	Taok3	0.07387451152783914	37.97666940462853	0.7360074218315833	0.9807424545488868
60	Rtcb	0.04271043992776241	102.89648072050674	0.7358633151828284	0.9807424545488868
60	Mcts1	0.05782370702442758	50.5242466917075	0.7357762886141058	0.9807424545488868
60	Fbxl16	-0.05612031879219786	266.68597654922837	0.7357752487983539	0.9807424545488868
60	Gabrd	-0.07416246291343084	30.529053824193497	0.7357637611272825	0.9807424545488868
60	Ubqln4	-0.05076318509550032	56.73133130893286	0.7356728864293528	0.9807424545488868
60	Ndufaf8	0.05501441431549076	74.58621099944929	0.7352618318940021	0.9807424545488868
60	Eif4enif1	-0.09155317212659142	18.1437093989358	0.7350727309870897	0.9807424545488868
60	Rbm10	0.07660466524119584	36.42148700872058	0.7349344191627253	0.9807424545488868
60	Mrps16	0.06508894594869799	32.51374945127129	0.7348403644940495	0.9807424545488868
60	Rasal1	-0.0957842442606182	12.8001193103869	0.7347871862400139	0.9807424545488868
60	Vps33b	0.09527389623744884	15.905283358132586	0.7347500913544118	0.9807424545488868
60	Akap6	0.05419861486217307	60.14838409036532	0.7343600620998743	0.9807424545488868
60	Bloc1s4	0.07664403728421744	26.50999302553435	0.7342788006341079	0.9807424545488868
60	Ppfia2	-0.07897065502654803	27.59895523009976	0.7341969496506433	0.9807424545488868
60	Ctsa	-0.12896601125548998	14.38523146622449	0.7341638437396922	0.9807424545488868
60	Fmr1	-0.097135303828586	17.135600650508362	0.7339835429009383	0.9807424545488868
60	Lrrc59	0.08564278136878535	17.79944920711639	0.7339488698365293	0.9807424545488868
60	Slc2a3	0.05829508383038287	43.07976770990374	0.733922909354592	0.9807424545488868
60	Pick1	0.0941196585843327	17.0455580914834	0.7332461487780031	0.9807424545488868
60	Mecp2	0.06035821250320226	50.22208907092671	0.7331053719349829	0.9807424545488868
60	Tmem143	-0.1642979476456852	9.32283043012059	0.7327543374351233	0.9807424545488868
60	Fastk	-0.07483984372161889	40.83135626463286	0.7327044022171141	0.9807424545488868
60	Ctbp2	0.13599206026557836	16.651117744187186	0.7325749205545421	0.9807424545488868
60	Zfp445	-0.07386943917836694	85.64226373185265	0.7325086309982605	0.9807424545488868
60	Homer2	-0.07064881436187773	34.34300030730263	0.7323792137850698	0.9807424545488868
60	Ppp1r16a	0.1120179730258851	11.56316133024706	0.7323115864798755	0.9807424545488868
60	Stmn2	0.02913625268831184	534.6712235110118	0.7322140313741794	0.9807424545488868
60	Gucy1a1	-0.07410500440292343	29.52325680576372	0.7321394558469465	0.9807424545488868
60	Rgs2	0.06814315869991985	68.20277424954305	0.7319867781094908	0.9807424545488868
60	Yars	0.07007593051730494	30.357298676307465	0.7319140219951328	0.9807424545488868
60	Mgat5	0.05928465083057319	41.03260709020272	0.7317415365296228	0.9807424545488868
60	Pcp4l1	0.0605363343513013	74.5074841879657	0.7315741919429218	0.9807424545488868
60	Zbtb18	0.04753137456002911	233.09186942098805	0.7313135591178294	0.9807424545488868
60	Cldn5	-0.08386101708867465	35.645616545207076	0.7313006991994176	0.9807424545488868
60	Srp72	-0.06735626348949834	36.469318508378805	0.7311080796760154	0.9807424545488868
60	Amd1	-0.10422610663552688	232.9615854301931	0.7310002666307767	0.9807424545488868
60	Trim26	-0.13399125649554972	9.300933116278395	0.7309980255432444	0.9807424545488868
60	Lgalsl	-0.09581082923866366	18.825096426858696	0.7308613745841054	0.9807424545488868
60	Tnfrsf19	-0.09399915476404194	17.027826394114285	0.730850313835079	0.9807424545488868
60	Mfap1b	0.0923207030842518	32.666089789882946	0.7305868467817103	0.9807424545488868
60	Dph6	0.09778666823158871	13.017971789689978	0.73053975899909	0.9807424545488868
60	Mapkapk2	-0.10919232247504292	14.492440848942856	0.7304323158616619	0.9807424545488868
60	Pbxip1	-0.07513710961384996	52.38865732068891	0.7300623942390017	0.9807395039491942
60	Pigo	-0.1176040781279535	9.339761484650722	0.7299754283543715	0.9807395039491942
60	mt-Nd1	0.04112442940581976	10291.416553063398	0.7299403935320079	0.9807395039491942
60	Fah	0.12495925780323648	11.195508958789375	0.7299187954123054	0.9807395039491942
60	Pla2g15	0.0999158190171095	13.1095426305639	0.7298559919024135	0.9807395039491942
60	Dpm1	0.1141201345585159	9.324140669894454	0.7296749034343734	0.9807395039491942
60	Atp6ap2	-0.03076786398981587	439.4625066015937	0.7296303768913166	0.9807395039491942
60	Fuk	-0.12256896412513651	10.029581591720202	0.7294679263819084	0.9807395039491942
60	Ptprn	0.05867032238259982	137.6019923890355	0.7293358141500572	0.9807395039491942
60	Clic4	-0.06693042676558243	41.66110968409479	0.7291738402894413	0.9807395039491942
60	Agl	0.08791434134671886	21.061030881806023	0.7290947921274816	0.9807395039491942
60	Crtc1	-0.07841182181139102	40.24151860717553	0.7290574286225051	0.9807395039491942
60	Trnt1	0.10970229089828852	16.711041191584357	0.7289400479672028	0.9807395039491942
60	Myrf	0.09365530723043296	17.545422171871543	0.7289329296815665	0.9807395039491942
60	Rplp2	0.05006270475024194	1297.2850018661277	0.7287103745433448	0.9807395039491942
60	Efnb3	0.08211324899808309	69.19447936614152	0.728626805963966	0.9807395039491942
60	Ptprg	-0.07812268846051033	23.38167854663797	0.7286000629443632	0.9807395039491942
60	Brix1	0.08017925288076337	21.461324544391083	0.7284904999235705	0.9807395039491942
60	Vkorc1l1	-0.07397711995463689	29.617710896075582	0.7284820777793177	0.9807395039491942
60	Uck1	-0.08518134420080245	21.079166183087224	0.7284540774627927	0.9807395039491942
60	Ythdf2	0.11102842119019345	15.63728076756604	0.7283922955451595	0.9807395039491942
60	Tsr1	0.12330352674397028	9.888757524278708	0.7283421664752151	0.9807395039491942
60	Prkar2a	-0.0669830713465453	38.47261258476738	0.7279169092279224	0.9807395039491942
60	Rnf19a	0.10852235528649512	10.76323378305937	0.727906229365628	0.9807395039491942
60	Xrn2	0.13157113447378688	9.73811392071238	0.727807673309185	0.9807395039491942
120	Hs3st4	0.0536095368298592	41.679688713757045	0.7708062859156501	0.9806478051802228
120	Npy	0.05112644818172477	110.13116511774112	0.7706910980269648	0.9806478051802228
120	Mtus1	-0.06441027926912331	33.29191554666144	0.770683309819669	0.9806478051802228
120	Rpl28-ps1	-0.30836648751963797	414.1552975672014	0.770654272472103	0.9806478051802228
149	Grik2	0.03852109125355277	12.567202021047146	0.8983741210657564	0.9805699774649012
149	Klhl3	-0.0285782561866	24.047848059292352	0.898178601117623	0.9804827406280152
149	Dpysl3	0.02531985278749788	38.00468257251923	0.8981000447099228	0.9804827406280152
149	Rpp21	-0.0297421887137354	20.28649351225154	0.8980368096752878	0.9804827406280152
149	2210016L21Rik	0.01958215249484667	45.6949201508768	0.8979695602829564	0.9804827406280152
149	Slc9a5	0.03483677299935854	14.959966600980984	0.8977956987423376	0.9804827406280152
149	Lonp1	-0.0267728147441092	27.77624605915927	0.8975396143311544	0.980416099002814
120	Cdk9	0.04343547890652007	80.97369987937992	0.7701309059118874	0.9803767588090392
120	Phactr1	0.04723568855241678	184.29384228048124	0.7700797069355356	0.9803767588090392
60	Mtmr4	0.05718039491965596	54.50954210908207	0.7268788054850306	0.9803444153480728
60	Ipo7	-0.06216041431983801	72.46038802736328	0.726841262547375	0.9803444153480728
60	Zranb1	0.05140445871954029	78.31272393440067	0.7268045822102349	0.9803444153480728
60	Pcdh20	-0.08689286101177937	20.23576492833481	0.7267998068394257	0.9803444153480728
60	Uchl5	0.06360195998679803	44.350899165114924	0.7267430682090416	0.9803444153480728
60	Gm3764	0.08798775118261808	28.103731038881644	0.7265966274368463	0.9803444153480728
120	Epn1	-0.0404392850700852	160.306654664283	0.7697773003163968	0.9802208469124272
120	Samd14	-0.07782704851024473	23.989469432723386	0.7696123720609507	0.9801579789520996
120	Hdac9	0.08026462161080303	17.011237129588842	0.7695965086658246	0.9801579789520996
120	Cacybp	-0.05461200476675288	53.87447029015717	0.7693757461505764	0.980150958072873
120	Mgat4c	0.10637838975081984	9.476649960424908	0.7693421440724691	0.980150958072873
60	Wnt4	-0.13162095061573142	9.357034406925589	0.7260032409490835	0.980098597760644
60	Snapc4	0.1124489371894165	13.641828394558392	0.7258395077648154	0.9800335410476224
60	Casd1	-0.07404557737287125	34.750245998272916	0.7257405152782902	0.9800335410476224
60	Slc16a2	-0.082990899954227	21.902793766856092	0.7257263910520599	0.9800335410476224
60	Lbh	-0.08114616296385248	32.784558859126136	0.7256542966064152	0.9800335410476224
60	Mrpl51	0.04874579861916543	99.5331904933856	0.7253864649914064	0.9800335410476224
60	Retreg2	0.05920960353985982	96.60632132422069	0.7251940745579846	0.9799420328820816
60	Prdm8	-0.07450925702317518	29.258474225090826	0.7251807423602636	0.9799420328820816
60	Metap1	0.0691083721793823	42.239769040092575	0.7250805413459496	0.9799420328820816
60	Mettl6	0.11561629670243032	11.408680993975157	0.7250145937257451	0.9799420328820816
60	Tmem106b	-0.07396730910505005	90.47152776783228	0.7250101288486411	0.9799420328820816
60	Vps33a	-0.08496103840523543	22.200755613723775	0.7247575925550738	0.9799420328820816
60	Htatsf1	0.07917918925854897	60.38340191638775	0.7244924150428342	0.9799305795556242
60	Pcmtd1	0.04133417280451194	118.42725868801394	0.724424090053818	0.9799305795556242
60	Mid2	-0.11754671382459628	11.409490028881558	0.7243975952171843	0.9799305795556242
149	Anapc4	0.01826610333574372	87.35780075421931	0.8969233130491493	0.9798690805361778
149	Hsbp1	0.01543592847863067	181.6885658825977	0.8969205789731183	0.9798690805361778
149	Tmem150c	0.0412101020631177	12.575613850521751	0.8967694349891617	0.9798690805361778
149	Myo16	-0.04974416130771637	9.403657898688673	0.8967688798037438	0.9798690805361778
120	Etfa	0.1031143471441634	16.014485102136383	0.7689083928037598	0.9798499080170509
120	Mirg	-0.05565929598605802	59.76013107312092	0.7688331815328645	0.9798499080170509
120	Anks1b	-0.04144169617622217	99.106292956871	0.7685903396374627	0.9797389932078387
120	Rpl12	0.13279288743560314	10.61085270273582	0.7685900207498699	0.9797389932078387
120	Tmem170b	-0.08238332465054178	13.388948198718358	0.7684672410938362	0.9797389932078387
120	Igsf21	-0.07834929963894494	25.382917168306346	0.7683857640128775	0.9797389932078387
120	Igbp1	0.05712527664745848	41.015887558305856	0.7683715932328017	0.9797389932078387
120	Mpi	0.07022593313201315	21.165928441027773	0.7682802801750056	0.9797389932078387
120	Vkorc1l1	-0.06510119537460494	29.617710896075582	0.7680104018747685	0.9797389932078387
120	Dlg2	0.04938645114963611	104.68835168326544	0.7679925086933114	0.9797389932078387
120	Tmem38a	-0.05104220430260261	48.57179921289166	0.7679914037509272	0.9797389932078387
120	Cep83os	0.10633709869270726	10.685235056283162	0.7677292390071644	0.9797389932078387
120	Mocs2	-0.04717882059002554	67.95678309434811	0.7676141987184469	0.9797389932078387
120	Dennd2a	-0.08845121434717693	11.427839886709949	0.7675152036546149	0.9797389932078387
120	Zpr1	-0.07231426179107664	24.796342314604992	0.7674430492708656	0.9797389932078387
120	Limk1	-0.06208031858151568	36.03030867225981	0.7673300785768743	0.9797389932078387
120	Clstn3	-0.06292854071076019	366.05638212617896	0.7673230459144145	0.9797389932078387
120	Nupr1	0.0990966180126037	18.694655638339604	0.7672935007963192	0.9797389932078387
120	Hook3	0.07012220767379118	27.235037563894203	0.766992716951286	0.9797389932078387
120	Sec23a	-0.0523094230090621	57.23700821864791	0.7669646529494849	0.9797389932078387
120	Ctif	0.0739896477614753	25.555760554444408	0.7669466879958173	0.9797389932078387
120	Rgs9	-0.09740053395861845	13.17261813186149	0.7669400981725277	0.9797389932078387
120	Pla2g12a	0.06934814708013373	20.18072534153299	0.7669294297199248	0.9797389932078387
120	Gabra5	0.0611867180309088	33.097926819454095	0.7668467352142738	0.9797389932078387
120	Cask	0.06412608084658734	40.96695942167508	0.7666577511254703	0.9797389932078387
120	Cox7c	0.0654078915187739	2275.4034988916105	0.7663403935565619	0.9797389932078387
120	Pcyox1l	0.0634165104730198	47.72935156011343	0.7663134143810206	0.9797389932078387
120	Cdip1	0.03017810380358119	138.8921710543158	0.765887661880383	0.9797389932078387
120	Rpl32	0.03452185302776729	280.78716358704514	0.7658619721391151	0.9797389932078387
120	Carns1	0.10376720960475072	10.352240883974172	0.7658481110453588	0.9797389932078387
120	Med1	-0.08185189065666848	20.285678855047003	0.7658322754749824	0.9797389932078387
120	Tsc22d3	0.0693753693916529	30.13292534493013	0.7656244962478038	0.9797389932078387
120	Afg3l1	0.09492171256895976	18.49215005091063	0.7655811664812914	0.9797389932078387
120	Rnmt	0.05593157846700843	37.06893238800658	0.7651883268216908	0.9797389932078387
120	Rbak	0.1078056686295086	9.60169953974671	0.7651788297205789	0.9797389932078387
120	Btbd17	-0.06510452375314549	30.932150166203066	0.7650870413292868	0.9797389932078387
120	Rbm4b	0.07834081879230732	26.295703565712913	0.7649969649273798	0.9797389932078387
120	Fam213b	-0.05545465497071077	72.92122536483778	0.7649324040216041	0.9797389932078387
120	Top1	-0.06344683896271362	43.955494764398466	0.764931865821217	0.9797389932078387
120	Mtfr1l	0.04844861145385219	44.080662290828315	0.764868646296105	0.9797389932078387
120	Bud23	0.07850589500460195	20.380802537556978	0.7647093117814496	0.9797389932078387
120	Wdr37	0.05413627080276938	42.683780716380944	0.7642943550470976	0.9797389932078387
120	Akirin1	0.05803695253115638	34.07328256119534	0.7639253064419816	0.9796816524404124
149	Mepce	-0.03296357857934845	21.121804697812845	0.8962387008767727	0.9796258583552558
149	Kif1b	0.01442260310847123	249.44384061738464	0.8960970250795038	0.979597237623966
120	4833439L19Rik	-0.0611385637674773	58.50904770355244	0.7637325010750062	0.9795825002447002
120	Rundc1	-0.10930767932351308	11.02687273331581	0.7637314971749563	0.9795825002447002
120	Gorasp2	-0.05237014466659873	47.49055054057313	0.7636382251023615	0.9795825002447002
149	Mbd3	-0.03774427875467921	26.82028210014655	0.8958467332852987	0.9794498571443548
149	Tpst1	0.0331126605092032	21.573786648374615	0.8958383213395726	0.9794498571443548
149	Rpl18	-0.03059958995167372	356.6159671788996	0.8955048181382322	0.9793285027654056
149	Senp7	0.03385284115133825	21.77611311471344	0.8954762597386168	0.9793285027654056
149	Clta	-0.01562509490908556	191.9221004205127	0.8954706681497555	0.9793285027654056
149	Arhgap39	-0.05304172172286466	11.589742019688275	0.8952181999876937	0.9793285027654056
120	Cacna2d2	-0.06716825531672305	44.75828764674556	0.7631745103382573	0.9793110736292132
60	Prpf6	0.05437688085798426	56.618604505157435	0.7236769161617901	0.9792960438551856
60	N6amt1	-0.13917290747547542	9.861291615451776	0.7235550437951968	0.9792873594177212
149	Zswim7	-0.0440713445084645	9.253539490073138	0.8949746908289242	0.9792537832315448
149	Stx1b	0.03310117716567373	74.46776903086925	0.8949498045554011	0.9792537832315448
149	Ess2	0.04129337130334688	10.919611664185268	0.8947742532420161	0.9792537832315448
60	Ubl3	0.05231024031949261	94.6403563932402	0.7233904889089012	0.9792208948173158
60	Rps27a-ps1	-0.12826970864226486	11.997845075482829	0.7233379508697066	0.9792208948173158
60	Six3	-0.11652358133551062	14.274574740357414	0.723327507597405	0.9792208948173158
60	Hax1	0.07571147969876418	38.980552097175746	0.7232611880863267	0.9792208948173158
60	Rnf25	-0.12118654083977352	20.871130558343623	0.7230658510309147	0.9792208948173158
60	Fam133b	0.09236758758798072	21.08500977020394	0.7229874990933414	0.9792208948173158
60	Mfsd10	0.14024582992605264	12.82247343746686	0.7228961030340093	0.9792208948173158
60	Dagla	0.08038486177648155	28.89778853149446	0.7227252281327856	0.9792208948173158
149	Lmbr1	0.03480687572860123	14.786235602699303	0.8945813809983848	0.9792023840015872
149	Srp72	0.02553182015704662	36.469318508378805	0.8944797965846805	0.9792023840015872
149	Sowahb	-0.03927510826000368	12.606020290212696	0.8944532195519124	0.9792023840015872
149	2510002D24Rik	-0.03809995140228917	13.24461853539378	0.8942858009894601	0.9792023840015872
149	Tmx1	-0.02069620790832195	68.99357949684011	0.8941579374008841	0.9792023840015872
149	Pfdn4	-0.04819502889425497	24.852737240786254	0.8941241015950562	0.9792023840015872
149	Ssh1	0.03738583945326237	16.203051676672427	0.8940701513311154	0.9792023840015872
149	Atl2	-0.02257793113184847	44.26405956589668	0.8939449300497719	0.9792023840015872
149	Mospd3	-0.04496502218605607	9.634768286514268	0.8937123112664297	0.9792023840015872
149	Tmem106b	-0.0297332825324807	90.47152776783228	0.893557425573041	0.9792023840015872
149	Rps6ka5	-0.03935426230502762	13.505021966483469	0.8935058554239361	0.9792023840015872
120	Cars	-0.13208515967956652	9.520267667790522	0.7629346566142723	0.979151423422947
60	Sbf1	-0.08740185979652972	25.360571068799217	0.7223136829173973	0.979013208454037
120	Ppfia1	-0.09045040286061164	17.719740470575477	0.762663224659573	0.9789511912170852
120	Cept1	0.0696593270088103	22.483664213407497	0.7625621876438278	0.9789511912170852
149	Ndufa4	-0.03527490448823715	197.4974616364679	0.8930661680917111	0.9789334760602084
149	Inpp5k	-0.03760111124249076	15.389361604597829	0.8930133579335828	0.9789334760602084
149	Zfp444	-0.03952048187258823	14.954972536190729	0.8929523313343994	0.9789334760602084
149	Por	-0.02618432121222047	35.76603225684094	0.8929054043170906	0.9789334760602084
149	Kcnh2	0.03746484206335043	13.882336805867787	0.8927772466158908	0.9789334760602084
120	Erp44	0.07907491714295586	19.77546164417991	0.76233529285555	0.9788265143809832
120	Pdgfa	-0.05352417405987535	54.52077760415591	0.7621689607509046	0.9787611090218278
120	Park7	-0.06503236418993029	70.8587365006535	0.7620683545993924	0.9787611090218278
120	Rbm14	0.1131024480071216	10.619924627891358	0.7620251134697116	0.9787611090218278
120	Tubb4a	-0.03916279282205422	297.71089293200623	0.761725092468748	0.978635600472572
149	Gas8	-0.04095114955357331	9.310838554940604	0.892142340722154	0.9785531273768668
149	Dym	-0.03296427381613939	21.63816579256405	0.8920750409363742	0.9785531273768668
149	Mrps18c	-0.03809028143405182	22.517863003930067	0.8919133039690524	0.9785531273768668
149	Dtymk	0.04216537408237472	12.88920889892018	0.891832452078044	0.9785531273768668
149	Orc6	0.04300064064636228	11.88329464193138	0.8917775745198318	0.9785531273768668
149	Olfm3	0.02628124166546253	32.1378803720531	0.8916938031467871	0.9785531273768668
149	Acad9	0.04603852822710153	9.62821325275995	0.891652562532184	0.9785531273768668
149	Psmd9	0.03627996752979531	17.66079016521964	0.8915698216320727	0.9785531273768668
149	Zfyve28	-0.02966908855685024	30.237617658008215	0.8914198014691498	0.9785531273768668
149	Ncbp1	-0.02748437760135855	34.24328159483615	0.8912805312340119	0.9785531273768668
149	Aqr	0.05185316401989402	9.84724263623075	0.891179642166038	0.9785531273768668
149	Crebl2	-0.03121407085883116	21.03757837153281	0.891173578279948	0.9785531273768668
149	Rpl5	0.2250194052069411	44.267759459692435	0.891024202056999	0.9785531273768668
149	Larp7	0.03881968693719444	20.938639497934176	0.8906923644375182	0.9785531273768668
149	Reep1	-0.02541476170546511	54.16037609441358	0.8906875596821165	0.9785531273768668
60	Fbxo28	0.08706553139940838	20.15087908136498	0.7218360998891531	0.9785222629470668
60	Rbm18	-0.09567661065261555	18.131563744130425	0.7218321104011678	0.9785222629470668
60	Bag3	0.10558495225261144	18.920999497778	0.7217906832644863	0.9785222629470668
60	Rnf128	-0.10182639990166678	21.538996420425356	0.7215477307869878	0.9785222629470668
60	Pigs	0.07688353583784807	31.10042767525608	0.7214834707836041	0.9785222629470668
60	Uchl3	-0.08054943151496549	29.28351337647355	0.7213007625325907	0.9785222629470668
60	Tmem184c	0.09571449691031204	13.575827363493758	0.7212214353421891	0.9785222629470668
60	Acot9	-0.1054258359496298	12.947085206281292	0.7211809779389742	0.9785222629470668
120	Fam20c	0.0931321780746514	18.149868746979465	0.7614817366059516	0.9784711543541406
149	Rsl24d1	0.03725002013478237	15.799874065745955	0.8903336150186378	0.9784671835434164
149	Rab11fip4	0.0234761885199992	55.815809164761305	0.8902926852550772	0.9784671835434164
149	Erf	0.0277676555147058	79.03453087862394	0.8902100844023755	0.9784671835434164
149	Mfap3	-0.04974719427928022	10.25152634926197	0.8901247992955842	0.9784671835434164
149	Vps13a	0.03960185362183655	17.657684481087916	0.8899087800422454	0.9784671835434164
149	Rcor1	0.05029696510298823	9.033994582888642	0.889790223798959	0.9784671835434164
149	Slc25a5	-0.04008762492795909	227.21770191278415	0.8897876738582651	0.9784671835434164
149	Dedd2	-0.04483611299927821	10.815089323516894	0.8897816395984357	0.9784671835434164
149	Axin2	-0.04962777330545964	11.252950377952144	0.8896176793082203	0.9784671835434164
149	Cdh4	0.04370991717836942	12.257076604056351	0.8894606882224587	0.9784671835434164
149	Hax1	-0.02880484332720752	38.980552097175746	0.8891937403971303	0.9784671835434164
120	Nsmce1	-0.11058590940053582	9.937662929536016	0.7613014067699034	0.9783876563973214
120	Tceal8	0.06301220866851877	31.467325413793382	0.7612702112824047	0.9783876563973214
120	Slc7a4	-0.06885703849062161	33.89462844989642	0.7612127153044767	0.9783876563973214
120	Rps16-ps2	0.15533563406184644	338.86017346717034	0.7610435138177505	0.9783876563973214
60	Tor1aip2	-0.07415575957070222	36.81219463697671	0.7207543110175301	0.9783066196272509
149	Gpm6b	0.02475036655798024	405.861077907752	0.8888778398878535	0.9782615593523776
149	Impact	0.03278994781051121	88.58412755143195	0.8886655587000288	0.9781548493243764
120	Cln8	0.07552879779643269	18.883711862074037	0.760645686340498	0.9781377670618716
120	Map3k2	-0.10100168373725854	12.475329765456028	0.7605624326776397	0.9781377670618716
120	Yy1	-0.06238478236934556	30.073684520895885	0.7604560046338801	0.9781377670618716
120	Foxg1	-0.06866094044502506	34.3451083029163	0.7604186625926371	0.9781377670618716
60	Cdc27	0.08935596573130383	22.80245916431839	0.7205103301452996	0.9781319814808628
120	Csnk1g2	0.05549178911996799	44.31580535976209	0.7601747242441217	0.9781253050726092
60	Gpr137c	-0.10586488539597576	13.58576223739408	0.7203637847860516	0.9780895826084984
120	Car4	-0.06599242265934653	37.47453575845456	0.7599044737418088	0.9779259211467186
120	Tmem196	-0.1014474433707032	25.14005018574537	0.7598394122031182	0.9779259211467186
120	Fam234b	-0.05925769139579589	45.4684065923083	0.7597613208667781	0.9779259211467186
149	Tacc1	0.02185806209215555	86.90952854428295	0.8883135815168576	0.9778943281539244
149	Rnpepl1	0.04398105538258512	11.93929327423111	0.8881101560399903	0.9777972927740392
60	Gm19196	-0.13685142742963627	11.749559843425128	0.71998469842447	0.9777313820103032
149	Pebp1	0.01043668163909177	612.6211820633141	0.8879145681967355	0.9777088624490085
149	Thyn1	0.02335557707352657	40.0822432192015	0.8878781097575127	0.9777088624490085
60	Klf13	0.09925046317773564	44.43709486727747	0.7198475344764974	0.9777016473065894
149	Pcdh1	-0.02792617050647956	33.306260577285286	0.8875156551040555	0.9775234108028308
149	Snx4	-0.02947639039549009	31.02939471830147	0.8874576894432282	0.9775234108028308
149	Mllt1	-0.03940383864667601	13.718094821473269	0.8874161431129357	0.9775234108028308
120	Nln	0.09736795045814392	12.202747183475696	0.7592399160471669	0.9775156296162826
120	Ppp6r3	0.05537291771316412	60.51984605822489	0.7592053331220711	0.9775156296162826
120	1700123O20Rik	0.10393578793891732	9.844903848709608	0.7591365374456639	0.9775156296162826
120	Ndrg4	-0.02614178217050664	852.575063298427	0.7589566446320672	0.9775156296162826
120	Ncan	0.04408872674729373	95.82002636890536	0.7589130451283717	0.9775156296162826
120	Hsf2	-0.11688331808293868	9.39060639115317	0.758799009601668	0.9775156296162826
120	Wdr12	0.07840748442243191	24.25533672228794	0.758728395603706	0.9775156296162826
120	Mkln1	0.05112235374214075	69.71348777009398	0.758711030976394	0.9775156296162826
120	Rilpl1	0.07107798949896989	32.90230236192977	0.758564031736936	0.9775156296162826
120	Arnt2	-0.04891234913093548	94.24592489503289	0.7584256578473995	0.9775156296162826
120	Gm16286	-0.07171250875941951	30.726138859795988	0.7583725023555956	0.9775156296162826
120	Fbxo28	0.076196271330086	20.15087908136498	0.7582655292172964	0.9775156296162826
120	Fcor	-0.09362077576796482	12.956668023304564	0.7582450765201828	0.9775156296162826
120	Mmgt1	-0.07964938892168406	20.902392978441625	0.7581270082251454	0.9775156296162826
120	Cs	-0.04456674969223667	88.559694990067	0.758025929956724	0.9775156296162826
149	Thoc3	-0.02810251960010822	45.68084354668768	0.8870320050508762	0.9773714558120982
149	Ccsap	-0.04792955072344775	13.572254587795404	0.8868101934040202	0.9772540029170976
149	Nlgn1	0.03077754569180147	29.04949585990393	0.8867768920477627	0.9772540029170976
60	Eps15l1	-0.09449597804244808	24.089115216750233	0.7193678416226652	0.9772066035623712
60	Bbs9	-0.10477207723566433	12.467377272897751	0.7193588081189302	0.9772066035623712
60	Plaa	0.0809633530740303	23.445337031035823	0.7192448054256073	0.9772066035623712
120	Tmem158	0.05145530974296067	88.18248339159443	0.7572257816869508	0.9771472813431792
120	Cyth1	0.1284429182187194	17.234360914764068	0.7571148060514035	0.9771472813431792
120	Tardbp	0.03840336302861694	104.05877788199815	0.7571078130084992	0.9771472813431792
120	Wwox	-0.11010960700263284	12.25904133632795	0.7570328699464994	0.9771472813431792
120	Sde2	-0.07506320629460513	20.3577900170041	0.7568754075473196	0.9771472813431792
120	Aldoc	0.03114984717394021	826.0454938193748	0.7567665072437433	0.9771472813431792
120	Gm20430	-0.29497689399558974	40.41221896187902	0.7567070006846792	0.9771472813431792
120	Parp6	-0.05981636448718635	41.59330048640789	0.7566683052174894	0.9771472813431792
120	2210016L21Rik	-0.05069977047802192	45.6949201508768	0.7566450608807808	0.9771472813431792
120	Ythdf3	0.06648176405894055	54.64734763732785	0.7561970688332088	0.9771472813431792
149	Slc2a13	0.02961776548826707	33.953231570169876	0.8864181621208189	0.9770758740882112
120	Lrfn1	-0.06814822656259993	34.03685925529054	0.7559950383972104	0.9770455455866432
149	Nup133	-0.04902828100442648	9.859570780505166	0.8862567579810895	0.9770249312705486
149	Asah1	0.04859354295446078	9.645441015728974	0.8862028174807368	0.9770249312705486
149	Iffo1	0.04152040303618778	12.14863619802109	0.885869549908546	0.9768519919818366
149	Ndufa2	-0.01956312274258516	322.50297829178515	0.8857560902752264	0.9768519919818366
149	Pmepa1	-0.03329139356760945	30.857168789582257	0.8856718864080496	0.9768519919818366
149	Arih2	0.0289767929690192	44.00051680352952	0.8856265448376591	0.9768519919818366
149	Gm14296	-0.0483961225755679	11.514481797970069	0.8856093001965173	0.9768519919818366
149	Eif1ad	-0.02742568818558293	32.37556261441371	0.8855556277065735	0.9768519919818366
149	Pdss2	-0.04342643990645775	12.481281502911546	0.8854759702196947	0.9768519919818366
149	Dctpp1	-0.04579116442201313	14.191533695326902	0.8854039562913013	0.9768519919818366
149	Stat2	0.05214483597464989	10.187767065811698	0.8853685469707954	0.9768519919818366
149	Pcdh9	0.02148994835076461	135.78573225277302	0.8852840076904946	0.9768519919818366
149	Osbpl6	0.02810896386792687	28.642963987668132	0.885173840127557	0.9768519919818366
149	Zcchc2	-0.04045728631840035	17.250777562048906	0.8850886756296639	0.9768519919818366
149	Rnf19a	0.04300901009309307	10.76323378305937	0.8847687045194373	0.9768519919818366
149	Emc9	-0.0366896883151023	27.91157641361982	0.8847615170119472	0.9768519919818366
149	Fbxl5	0.03346497742532726	22.480229678431225	0.8847585775127007	0.9768519919818366
149	Kat2b	0.04367079159328384	16.07689448680849	0.8846321247345188	0.9768519919818366
120	Ppp3r1	0.04852594930677448	919.5887830637272	0.7556065104394545	0.976692231262946
120	Tmem141	-0.08517128266838352	18.712525972129743	0.7555852137752694	0.976692231262946
120	Rmnd5b	-0.08381644513383997	21.178619002224764	0.7555217648968525	0.976692231262946
120	Ina	-0.05209336392009422	137.49432133669168	0.7554671040883937	0.976692231262946
120	Ddit4	0.0812572652781865	65.12552433548844	0.7553407714596425	0.976692231262946
